Speaker,Line
Bernadette,Thanks. You guys are the best.
Penny,"Yeah, drive safe. We love you. And give us a callÑ Oh, my God, it was me, it was me. Iêm the one who blabbed she was pregnant!"
Penny,I didnêt mean to. It just slipped out in front of her assistantone day. IÑ
Bernadette,I forgot my coat.
Penny,"Oh, hereês your coat, honey. Thatês such a cute jacket. Oh God, I feel so bad, I just lied to her."
Amy,"Oh, but you did it so well. Thatês amazing, itês like watching a sculptor, but your clay was lies."
Penny,Is that really whatês important right now?
Amy,"I mean, seriously, you have got to let me scan your brain when youêre being dishonest so I can see what lights up."
Penny,"Thatês super helpful, Amy. Thanks a lot. I canêt wait to do that."
Amy,I can see a clump of bitch cells lightinê up from here.
Howard,Give me a second to call my cousin.
Sheldon,I donêt see how a tax lawyer from Fort Lauderdale could be helpful regarding intellectual property.
Howard,"First of all, heês in Boca Raton, which is better than Fort Lauderdale. But more importantly, he lasted two days on Jeopardy, so heês clearly a smart guy."
Howard,"Hey, Marty. Thanks for talking to us."
Howard,"Well, I married a little Catholic girl, so weêre even. Anyway, this is Leonard and Sheldon. The three of us came up with the guidance system."
Howard,"And this is my friend, Raj."
Raj,"Oh, Iêm not on the patent. Iêm just here because thereês a bumblebee in my office."
Leonard,I saw it. Itês big.
Howard,"Anyway, like I said in the e-mail, this meetingês on Thursday. Do you have any advice for us?"
Sheldon,"Donêt sign anything? Thatês your advice? Okay, so, uh, if during this meeting, one of us were to, say, complete an oil painting, youêd recommend that we leave that unsigned?"
Sheldon,Thatês what you said.
Sheldon,"This must be how you practice law in Boca Raton, by saying things you donêt mean and meaning things you donêt say."
Sheldon,"All right, you were on Jeopardy. Allow me to Alex Trebek this and put it in the form of a question: Who has been a complete waste of our time?"
Howard,"Marty, let me call you back."
Leonard,"Someday, when Iêm up on murder charges, youêll be hearing from me."
Sheldon,You donêt need him. Iêll represent you.
Bernadette,Hey. What brings you by?
Penny,"Oh, had to go to a sales seminar on our new sleeping pill."
Bernadette,Oh. How was it?
Bernadette,Fell asleep?
Penny,"In, like, two minutes. Yeah. So, how is everything going around here? Are you still upset about people finding out youêre pregnant?"
Bernadette,Iêm furious.
Penny,"Sure, sure. Uh, did you ever figure out who told?"
Bernadette,"I confronted Barbara Chen, but she claimed she didnêt know what I was talking about."
Penny,"Hmm. Well, I guess itês just gonna remain a mystery, you know, like whatever happened in that seminar after they dimmed the lights."
Bernadette,It had to be Barbara. Iêve been trying to figure out a way to get back at her. Do you think using her work computer to Google how to be a prostitute is over the line?
Penny,"Uh, you know, when I was in high school, there was this girl who was talking about me behind my back, so me and all my friends, we cornered her in the bathroom and forgave her."
Bernadette,What kind of revenge is that? This woman screwed with my job. Sheês got to pay.
Penny,"Okay, all right, honey, you know what? There was something I was too scared to tell you yesterday, and now Iêm just balls-out terrified to tell you, but the truth is it wasnêt Barbara Chen, it was me. Iêm the reason everyone knows."
Bernadette,Why did you do that?
Penny,"Well, it was an accident.I am so sorry I lied."
Bernadette,Get out.
Penny,"Oh, you know, I also lied about the girl in the bathroom. Yeah, we actually dumped her retainer in the toilet and put it back in her mouth."
Sheldon,I donêt understand why I canêt talk at this meeting.
Leonard,"‚Cause when you talk, it enrages people."
Sheldon,Okay. Quick question. Am I allowed to exchange pleasantries upon meeting this colonel?
Sheldon,Am I allowed to inform him that Colonel Sanders was never actually in the military?
Leonard,Iêm getting enraged.
Sheldon,Fine. Ooh. Can I use text-to-speech software?
Leonard,Donêt speak.
Howard,"Itês a group effort, but I guess if we had to pick a main brain, it would be me."
Sheldon, 
Leonard,"Exactly. Yeah, you have a good grasp of the physics."
Howard,Really? Youêre a physicist?
Leonard,Where did you go to school?
Howard,"Oh. Well, hey, me, too."
Howard,"Well, thanks, but you should know weêre a little concerned about this being used in weapons."
Leonard,I donêt know how I feel about this.
Leonard,Thatês a lot less big.
Howard,Iêm not even sure thatês possible.
Howard,Four months?
Sheldon,"Yeah, weêll do it in two. Hi. Iêm Dr. Sheldon Cooper. Iêm the actual brains behind this project. Also, engineers arenêt real scientists, MITês a trade school, and the Death Star is from Star Wars, not Star Trek. But otherwise, thank you for your service."
Amy,"Hi. Howard told me you were working late, so I brought dinner."
Bernadette,"Oh, thanks. You know, I just wanted to get some work done without people congratulating me about the baby every five minutes."
Amy,I spent my day alone in the lab waiting for a rat to die of anthrax.
Bernadette,Did you come here to bring me dinner or to gloat?
Amy,"Well, I came to see how you were feeling, but Iêm guessing still angry?"
Bernadette,"Iêm sorry. My boss wants to meet with me, and Iêm stressing."
Amy,You really think theyêre gonna start treating you differently?
Bernadette,"Are you kidding? Iêve always been treated differently. Look at me. Listen to me. I mean, the first thought when you see me isnêt thatês a scientist, itês I wonder if her mommy"
Amy,I am really regretting that I got you a Happy Meal.
Bernadette,"Iêve worked so hard to get where I am, and I donêt want to get sent back to square one because Iêm pregnant."
Amy,I understand how you feel.
Bernadette,Thank you.
Amy,I wish there were some way I could make it better.
Bernadette,"Well, you brought me French fries. Thatês a start."
Amy,"Uh, actually, I got you apple slices êcause youêre pregnant."
Bernadette,Apple slices? What kind of lunatic goes to McDonaldês and gets fruit?
Amy,Iêll be right back.
Bernadette,And a chocolate shake.
Penny,What are you doing?
Sheldon,"Oh, Leonardês mad at me, so Iêm making him lemon bars."
Penny,Does he even like lemon bars?
Sheldon,"Not really. But Iêm mad at him, too, so lemon bars it is."
Penny,Something happen at the meeting?
Sheldon,They made me promise I wouldnêt talk.
Penny,And you talked?
Sheldon,"Well, now, see? You knew what was gonna happen. Why didnêt they? Anyway, now weêre committed to completing this project in a ridiculously short time frame, and everyoneês upset with me."
Penny,"Well, if it makes you feel any better, Bernadetteês mad at me, too."
Sheldon,"Mm. If it makes you feel any better, a parasitoid wasp known as Oobius depressus has been rediscovered after 101 years of presumed extinction."
Penny,Why would that make me feel better?
Sheldon,Why would your Bernadette thing make me feel better? At least mine was educational.
Penny,Okay. Never mind.
Sheldon,"Look, Iêm sorry. Tell me why Bernadette is upset with you."
Penny,"Well, I told people at work that sheês pregnant. She wasnêt ready for them to know."
Sheldon,Why would you do that?
Penny,"Well, it just slipped out. I feel terrible."
Sheldon,"See, thatês exactly what happened to me, except that I said it on purpose, and I have no regrets."
Raj,Is it even possible to get this done in two months?
Howard,"Well, maybe. I donêt know. Weêll have to work 12 hours a day, seven days a week."
Leonard,"Which means I wonêt be able to make Penny breakfast every day, and sheêll realize my brioche French toast was the only thing keeping her in the marriage."
Howard,I love your French toast.
Leonard,"Oh, thanks, man. "
Raj,"So, why did you guys even agree to the deadline?"
Howard,We didnêt. Sheldon did.
Raj,And you just let him?
Leonard,"Well, the colonel said it was for the good of the country, and the funding is substantial."
Howard,"No, but mostly, there was an awkward pause, and I broke it by saying okay."
Raj,So I guess I wonêt be seeing you guys for a while.
Leonard,"Oh, looks like it."
Raj,"Wow. Youêre going off to work with the military, leaving me behind. Now I know how all those army wives feel."
Howard,Would you stop? Weêre just gonna be on the other side of campus.
Raj,And right here.
Howard,You are a deeply silly man.
Raj,He is so afraid of his feelings.
Penny,"Oh, hi."
Bernadette,Got a minute?
Penny,"Yeah, come on in."
Bernadette,I just wanted to apologize. I know what you did was an accident.
Penny,"Oh, thank you, and Iêm sorry I lied about it. "
Bernadette,"For what itês worth, youêre a great liar."
Penny,"Oh, thatês what Amy said. So whatês going on with the research project? Are they gonna let you run it?"
Bernadette,"Well, my boss said he hadnêt decided yet, so I gently reminded him that heês an old rich white guy, and Iêm a sweet little pregnant lady whoês not afraid to crying front of a jury."
Penny,You threatened to sue?
Bernadette,"Hey, I learned a long time ago, when youêre four feet eleven and eye level with every guyês crotch, thatês where you punch."
Penny,Thatês funny. I learned something totally different.
Bernadette,Do you know what? Itês just a research project. The most important job in the world is gonna be raising this child. Itês all I need to give my life meaning.
Penny,"Oh, thatês so beautiful."
Bernadette,"You believe me? Oh, good. 11 more chumps like you, Iêll have the jury eating out of my hand."
Sheldon,I never realized this building was classified.
Howard,Maybe thatês because itês classified.
Leonard,Wish we werenêt so far from my parking space.
Sheldon,"The way you put away those lemon bars, perhaps thatês a good thing."
Leonard,Iêd like to reinstate the you-not-talking rule.
